S.No,Date,Tele Caller,Description ,Contact Number,Status,Source,Category,Call Type,Remarks,Company
4091,05-07-22,Muniswari,Klase Hotels,044 4850 4444,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4092,05-07-22,Muniswari,Daalchini,044 2225 5222,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4093,05-07-22,Muniswari,Niketana @ Boat Club,044 2435 2225,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4094,05-07-22,Muniswari,"Raaj Bhaavan Clarks Inn , Chennai",097171 70578,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4095,05-07-22,Muniswari,Yasini hotel,9884846479,C/b @ 12.30 p.m,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4096,05-07-22,Muniswari,The metroplace hotels,044 6679 8888,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4097,05-07-22,Muniswari,Hotel Dhans,044 4867 7612,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4098,05-07-22,Muniswari,Crowne Plaza Chennai Adyar ,4424994101,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4099,05-07-22,Muniswari,Mount Residency,7947157285,C/B 06 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4100,05-07-22,Muniswari,Green Tree Hotel,8045783372,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4101,05-07-22,Muniswari,kuber Inn,8045773779,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4102,05-07-22,Muniswari,Eco stay,7947448174,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4103,05-07-22,Muniswari,hotel pandian ,7947181087,C/b after 11 A.M ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4104,05-07-22,Muniswari,hotel white park,044 4323 5510,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4105,05-07-22,Muniswari,regenta central deccan chennai,044 6677 3333,C/b on 6th July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4106,05-07-22,Muniswari,"The Pride Hotel, Chennai",044 4398 9898,edp.chennai@pridehotel.com,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4107,05-07-22,Muniswari,Abu Sarovar Portico,044 6625 2525,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4108,05-07-22,Muniswari,La Woods Hotel,7299116622,Busy -Speak for Chemicals ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4109,06-07-22,Muniswari,Samhaar Residency,098407 25726,Not required now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4110,06-07-22,Muniswari,hotel leo paradise,"091765 87989
",Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4111,06-07-22,Muniswari,Bhuvi Guest House,099402 93958,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4112,06-07-22,Muniswari,Royal Residency,098846 36551,No.Does not Exist,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4113,06-07-22,Muniswari,Sai Jayanthi Guest House - Hotel in Velacherry,"099620 06752
",busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4114,06-07-22,Muniswari,Ripe's Residency,072999 00990,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4115,06-07-22,Muniswari,"Madurai Alagarsamy Mess,Non Veg", 098402 67767,9176297797 - call @ 12 P.M,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4116,06-07-22,Muniswari,NAKSHATRA PURE VEG, 044 4217 7868,No requirements,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4117,06-07-22,Muniswari,The Ultimate kitchen,073055 74987,Could not speak to concerned person,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4118,06-07-22,Muniswari,Klase Hotels,044 4850 4444,Shared number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4119,06-07-22,Muniswari,Daalchini,044 2225 5222,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4120,06-07-22,Muniswari,Niketana @ Boat Club,044 2435 2225,admin@niketana.in,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4121,06-07-22,Muniswari,"Raaj Bhaavan Clarks Inn , Chennai",097171 70578,Busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4122,06-07-22,Muniswari,Yasini hotel,9884846479,Not available,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4123,06-07-22,Muniswari,The metroplace hotels,044 6679 8888,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4124,06-07-22,Muniswari,Hotel Dhans,044 4867 7612,accounts@dhans.co.in 9710908988,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4125,06-07-22,Muniswari,Crowne Plaza Chennai Adyar ,4424994101,c/b 3.10 P.M,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4126,06-07-22,Muniswari,Mount Residency,7947157285,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4127,06-07-22,Muniswari,Green Tree Hotel,8045783372,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4128,06-07-22,Muniswari,kuber Inn,8045773779,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4129,06-07-22,Muniswari,Eco stay,7947448174,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4130,06-07-22,Muniswari,hotel pandian ,7947181087,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4131,06-07-22,Muniswari,hotel white park,044 4323 5510,hotelwhitepark@gmail.com,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4132,06-07-22,Muniswari,regenta central deccan chennai,044 6677 3333,call back 07 july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4133,06-07-22,Muniswari,"The Pride Hotel, Chennai",044 4398 9898,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4134,06-07-22,Muniswari,Abu Sarovar Portico,044 6625 2525,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4135,06-07-22,Muniswari,La Woods Hotel,7299116622,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4136,06-07-22,Muniswari,#175 ECR Restaurant,7358508420,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4137,06-07-22,Muniswari,49 & 99 by DJ’s Hospitality,099529 95828,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4138,06-07-22,Muniswari,KPA Grand Palace - Hotel,077085 26391,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4139,07-07-22,Muniswari,The Soorya Residency,089258 03145,C/b 08 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4140,07-07-22,Muniswari,Park Elanza,044 2826 5555,call back later ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4141,07-07-22,Muniswari,KANS ONE,099620 32600,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4142,07-07-22,Muniswari,Hotel Nayagara,044 2481 8283,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4143,07-07-22,Muniswari,The Soorya Residency,089258 03145,C/b 08 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4144,07-07-22,Muniswari,Samrat Guest House,044 4202 4758,call back later ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4145,07-07-22,Muniswari,Royal residency ,044 2474 5133,C/b 10 july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4146,07-07-22,Muniswari,Hotel Gokulam Park,044 4042 5000,Mgr not available,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4147,07-07-22,Muniswari,Marina Inn ,044 2819 2919,C/b 08 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4148,07-07-22,Muniswari,Orion Residency,044 2561 5252,C/b 09 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4149,07-07-22,Muniswari,Ginger Chennai ,044 2562  2325,call later ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4150,07-07-22,Muniswari,Raj Palace Sundar,044 2464 1234,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4151,07-07-22,Muniswari,"The Pride Hotel, Chennai",044 4398 9898,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4152,07-07-22,Muniswari,Abu Sarovar Portico,044 6625 2525,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4153,07-07-22,Muniswari,La Woods Hotel,7299116622,Busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4154,07-07-22,Muniswari,#175 ECR Restaurant,7358508420,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4155,07-07-22,Muniswari,49 & 99 by DJ’s Hospitality,099529 95828,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4156,07-07-22,Muniswari,KPA Grand Palace - Hotel,077085 26391,Not Interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4157,09-07-22,Muniswari,Taste Theory,097890 43262,call back 11 June,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4158,09-07-22,Muniswari,The Dining Room,044 2230 1234,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4159,09-07-22,Muniswari,Al Arabian Delights (Guindy),044 4857 7867,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4160,09-07-22,Muniswari,"The Pride Hotel, Chennai",044 4398 9898,edp.chennai@pridehotel.com,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4161,09-07-22,Muniswari,Abu Sarovar Portico,044 6625 2525,Not interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4162,09-07-22,Muniswari,La Woods Hotel,7299116622,speak for chemicals - Not responding,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4163,09-07-22,Muniswari,#175 ECR Restaurant,7358508420,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4164,09-07-22,Muniswari,49 & 99 by DJ’s Hospitality,099529 95828,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4165,09-07-22,Muniswari,The Soorya Residency,089258 03145,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4166,09-07-22,Muniswari,Park Elanza,044 2826 5555,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4167,09-07-22,Muniswari,KANS ONE,099620 32600,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4168,09-07-22,Muniswari,Hotel Nayagara,044 2481 8283,Admin person said to call 14 July said will introduce to decided authority,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4169,09-07-22,Muniswari,The Soorya Residency,089258 03145,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4170,09-07-22,Muniswari,Samrat Guest House,044 4202 4758,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4171,09-07-22,Muniswari,Royal residency ,044 2474 5133,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4172,09-07-22,Muniswari,Hotel Gokulam Park,044 4042 5000,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4173,09-07-22,Muniswari,Marina Inn ,044 2819 2919,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4174,09-07-22,Muniswari,Orion Residency,044 2561 5252,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4175,09-07-22,Muniswari,Ginger Chennai ,044 2562  2325,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4176,09-07-22,Muniswari,Raj Palace Sundar,044 2464 1234,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4177,09-07-22,Muniswari,"The Pride Hotel, Chennai",044 4398 9898,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4178,09-07-22,Muniswari,Abu Sarovar Portico,044 6625 2525,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4179,09-07-22,Muniswari,Delicacy,097910 06406,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4180,09-07-22,Muniswari,Extase,044 4565 3333,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4181,09-07-22,Muniswari,Madras Pavilion,044 2220 0000,call back 11 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4182,09-07-22,Muniswari,North Indian Hub,097102 33065,call back 11 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4183,09-07-22,Muniswari,Citrus Café, 044 4423 2323,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4184,09-07-22,Muniswari,The Dining Room,044 2230 1234,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4185,09-07-22,Muniswari,SMOKE HUB BARBEQUE - VELACHERY,044 4631 0909,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4186,09-07-22,Muniswari,Slounge,044 4423 2323,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4187,09-07-22,Muniswari,Spice,044 4023 5555,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4188,09-07-22,Muniswari,Coal Barbecues,084484 49928,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4189,11-07-22,Muniswari,Taste Theory,097890 43262,CCTV- 360 and Night vision- charges ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4190,11-07-22,Muniswari,The Dining Room,044 2230 1234,"8939871116 - wants Quote for leased line | 150 mbps 
20 mbs - separate",Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4191,11-07-22,Muniswari,Al Arabian Delights (Guindy),044 4857 7867,call back later ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4192,11-07-22,Muniswari,La Woods Hotel,7299116622,speak for chemicals - later,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4193,11-07-22,Muniswari,#175 ECR Restaurant,7358508420,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4194,11-07-22,Muniswari,49 & 99 by DJ’s Hospitality,099529 95828,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4195,11-07-22,Muniswari,The Soorya Residency,089258 03145,No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4196,11-07-22,Muniswari,KANS ONE,099620 32600,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4197,11-07-22,Muniswari,The Soorya Residency,089258 03145,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4198,11-07-22,Muniswari,Samrat Guest House,044 4202 4758,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4199,11-07-22,Muniswari,Royal residency ,044 2474 5133,Wrong number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4200,11-07-22,Muniswari,Hotel Gokulam Park,044 4042 5000,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4201,11-07-22,Muniswari,Marina Inn ,044 2819 2919,Ramada 044 - 4610 4777 / 044 - 6600 4777 -Not ans,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4202,11-07-22,Muniswari,Orion Residency,044 2561 5252,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4203,11-07-22,Muniswari,Ginger Chennai ,044 2562  2325,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4204,11-07-22,Muniswari,Raj Palace Sundar,044 2464 1234,N/w On contract- can't speak with IT person,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4205,11-07-22,Muniswari,"The Pride Hotel, Chennai",044 4398 9898,Not answering ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4206,11-07-22,Muniswari,Abu Sarovar Portico,044 6625 2525,C/b 3.20 P.M,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4207,11-07-22,Muniswari,Delicacy,097910 06406,Temp. out of service,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4208,11-07-22,Muniswari,Extase,044 4565 3333,Not interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4209,11-07-22,Muniswari,Madras Pavilion,044 2220 0000,Automated message,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4210,11-07-22,Muniswari,North Indian Hub,097102 33065,Busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4211,11-07-22,Muniswari,Citrus Café, 044 4423 2323,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4212,11-07-22,Muniswari,The Dining Room,044 2230 1234,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4213,11-07-22,Muniswari,SMOKE HUB BARBEQUE - VELACHERY,044 4631 0909,c/b 12 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4214,11-07-22,Muniswari,Slounge,044 4423 2323,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4215,11-07-22,Muniswari,Spice,044 4023 5555,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4216,11-07-22,Muniswari,Coal Barbecues,084484 49928,Busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4217,12-07-22,Muniswari,North Indian Hub,097102 33065,Not interested,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4218,12-07-22,Muniswari,Marina Inn| 044 - 4610 4777 / 044 - 6600 4777,044 2819 2919,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4219,12-07-22,Muniswari,Orion Residency,044 2561 5252,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4220,12-07-22,Muniswari,Citrus Café, 044 4423 2323,calls getting disconnected automatically,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4221,12-07-22,Muniswari,Peninsula Hotel,044 2815 0005,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4222,12-07-22,Muniswari,SMOKE HUB BARBEQUE - VELACHERY,044 4631 0909,Automated message,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4223,12-07-22,Muniswari,Slounge,044 4423 2323,techm.cn@lemontreehotels.com   Ac /cctv,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4224,12-07-22,Muniswari,Spice,044 4023 5555,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4225,12-07-22,Muniswari,Coal Barbecues,084484 49928,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4226,12-07-22,Muniswari,La Woods Hotel,7299116622,speak for chemicals - Not responding,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4227,12-07-22,Muniswari,Samrat Guest House,044 4202 4758,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4228,12-07-22,Muniswari,Hotel Gokulam park,044 4042 5000,Not responding ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4229,12-07-22,Muniswari,Hotel Raja,044 4855 5235,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4230,12-07-22,Muniswari,hotels palm grove,4428271881,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4231,12-07-22,Muniswari,"The Belstead Hotel, Chennai",044 2828 0027,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4232,12-07-22,Muniswari,"Park Avenue Hotel, Chennai",044 2827 5555,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4233,12-07-22,Muniswari,GT Grande Hotel,"073388 00355

",Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4234,12-07-22,Muniswari,The Saibaba Hotel,044 4256 4600,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4235,12-07-22,Muniswari,Cute Orange Service Apartments,089392 99977,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4236,12-07-22,Muniswari,Hotel Goutham Manor,044 2823 1885,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4237,12-07-22,Muniswari,Hotel Planet Grande,044 2436 4393,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4238,12-07-22,Muniswari,UPAR Hotels Nungambakkam,091765 09010,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4239,12-07-22,Muniswari,Hotel Raaj Bhaavan,044 4214 4300,call later ,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4240,12-07-22,Muniswari,The Summit Luxury Service Apartments,044 2825 2596,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4241,12-07-22,Muniswari,Beeta Residency,"044 2815 1538

",Busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4242,12-07-22,Muniswari,Skyry Residency,"073739 31737
",call back 13 july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4243,12-07-22,Muniswari,Hotel Sonas Inn Chennai,044 4207 2266,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4244,12-07-22,Muniswari,D&A residency,044 4385 1555,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4245,12-07-22,Muniswari,Hotel Green Park,044 6651 5151,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4246,12-07-22,Muniswari,Bhimaas Temple Tree Hotel,044 2481 2481,Busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4247,12-07-22,Muniswari,Raahat Inn Chennai,094882 55111,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4248,12-07-22,Muniswari,ROYAL RESIDENCY,044 2474 5133,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4249,12-07-22,Muniswari,Pine tree signature,"044 2220 1110

",Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4250,12-07-22,Muniswari,kuber Inn,044 4286 8451,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4251,12-07-22,Muniswari,Golden Fruits Business Suites,044 2436 6666,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4252,12-07-22,Muniswari,The Lotus Apartment Hotel,044 2433 7979,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4253,12-07-22,Muniswari,Park hyatt,044 2230 1234,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4254,12-07-22,Muniswari,Taz Kamar Family Hotel,044 2434 2290,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4255,12-07-22,Muniswari,Hotel Empire,044 2434 1991,call back 13 july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4256,12-07-22,Muniswari,Hotel Samco Main,044 2431 3111,call back 13 july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4257,12-07-22,Muniswari,The Metroplace Hotels,044 6679 8888,call back 13 july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4258,13-07-22,Muniswari,Hotel Green Park,044 6651 5151,call back 12.40-Not responding,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4259,13-07-22,Muniswari,Grand Chennai by GRT Hotels,044 2815 0500,Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4260,13-07-22,Muniswari,"The Belstead Hotel, Chennai",044 2828 0027,9710022277- No requirements now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4261,13-07-22,Muniswari,"Park Avenue Hotel, Chennai",044 2827 5555,call back @ 3 p.m| shared no.,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4262,13-07-22,Muniswari,GT Grande Hotel,"073388 00355

",Shared details to whatsapp,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4263,13-07-22,Muniswari,The Saibaba Hotel,044 4256 4600,Not required now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4264,13-07-22,Muniswari,Cute Orange Service Apartments,089392 99977,Not required now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4265,13-07-22,Muniswari,Hotel Goutham Manor,044 2823 1885,Not required now,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4266,13-07-22,Muniswari,Hotel Planet Grande,044 2436 4393,Invalid number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4267,13-07-22,Muniswari,UPAR Hotels Nungambakkam,091765 09010,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4268,13-07-22,Muniswari,Hotel Raaj Bhaavan,044 4214 4300,No concerned person,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4269,13-07-22,Muniswari,The Summit Luxury Service Apartments,044 2825 2596,C/b  14 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4270,13-07-22,Muniswari,Beeta Residency,"044 2815 1538

",Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4271,13-07-22,Muniswari,Skyry Residency,"073739 31737
",Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4272,13-07-22,Muniswari,Hotel Sonas Inn Chennai,044 4207 2266,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4273,13-07-22,Muniswari,D&A residency,044 4385 1555,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4274,13-07-22,Muniswari,Hotel Green Park,044 6651 5151,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4275,13-07-22,Muniswari,Bhimaas Temple Tree Hotel,044 2481 2481,C/b 14 july,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4276,13-07-22,Muniswari,Raahat Inn Chennai,094882 55111,busy,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4277,13-07-22,Muniswari,ROYAL RESIDENCY,044 2474 5133,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4278,13-07-22,Muniswari,Pine tree signature,"044 2220 1110

",Not required,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4279,13-07-22,Muniswari,kuber Inn,044 4286 8451,call 17 July,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4280,13-07-22,Muniswari,Golden Fruits Business Suites,044 2436 6666,wrong number,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4281,13-07-22,Muniswari,The Lotus Apartment Hotel,044 2433 7979,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4282,13-07-22,Muniswari,Park hyatt,044 2230 1234,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4283,13-07-22,Muniswari,Taz Kamar Family Hotel,044 2434 2290,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
4284,13-07-22,Muniswari,Hotel Empire,044 2434 1991,Not answering,Cold calling ,Hotels,Inactive,Nil,Budanta/S.I care 
